order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
1129130498,73299,01-12-2023 16:52,01-12-2023 16:47,-5,3.89,On Time,
996939836,73299,15-05-2024 13:07,15-05-2024 13:06,-1,0.95,On Time,
8263379807,73299,16-04-2023 11:50,16-04-2023 11:49,-1,2.43,On Time,
5735975899,73299,14-09-2023 07:57,14-09-2023 07:59,2,1.19,On Time,Traffic
9651034668,73299,07-09-2024 09:57,07-09-2024 09:58,1,1.87,On Time,Traffic
3103539793,73299,31-07-2023 00:08,31-07-2023 00:03,-5,4.13,On Time,
1611921781,73299,01-06-2023 13:10,01-06-2023 13:10,0,3.19,On Time,
7532381028,73299,21-03-2023 20:07,21-03-2023 20:04,-3,2.64,On Time,
7803665404,73299,27-05-2023 23:38,27-05-2023 23:42,4,3.19,On Time,Traffic
466184886,73299,16-08-2023 23:10,16-08-2023 23:06,-4,1.58,On Time,
4692518050,73299,29-03-2024 00:26,29-03-2024 00:25,-1,1.14,On Time,
9408428,73299,30-08-2023 13:54,30-08-2023 13:50,-4,2.17,On Time,
8766330526,73299,14-04-2023 13:29,14-04-2023 13:26,-3,1.09,On Time,
9221423039,73299,27-10-2024 13:55,27-10-2024 13:50,-5,4.51,On Time,
4268661538,73299,24-10-2023 03:59,24-10-2023 04:01,2,2.42,On Time,Traffic
1378809665,73299,18-03-2023 20:01,18-03-2023 20:06,5,1.73,On Time,Traffic
4917941248,73299,19-05-2024 04:11,19-05-2024 04:14,3,0.93,On Time,Traffic
5132792285,73299,10-04-2024 14:26,10-04-2024 14:23,-3,3.57,On Time,
3776678112,73299,09-12-2023 22:43,09-12-2023 22:59,16,2.47,Significantly Delayed,Traffic
6940411801,73299,01-07-2023 22:07,01-07-2023 22:20,13,3.53,Slightly Delayed,Traffic
7422521525,73299,16-03-2024 01:59,16-03-2024 01:54,-5,3.95,On Time,
4419022028,73299,13-12-2023 09:37,13-12-2023 09:42,5,2.78,On Time,Traffic
8016651984,73299,30-04-2023 06:46,30-04-2023 06:48,2,0.76,On Time,Traffic
2361722422,73299,27-04-2023 10:07,27-04-2023 10:12,5,1.43,On Time,Traffic
1001453982,73299,31-07-2023 05:13,31-07-2023 05:24,11,0.92,Slightly Delayed,Traffic
9093918346,73299,31-03-2024 23:04,31-03-2024 23:08,4,4.8,On Time,Traffic
3969014433,73299,09-08-2023 13:24,09-08-2023 13:19,-5,4.93,On Time,
9684561720,73299,04-09-2023 11:52,04-09-2023 11:56,4,1.14,On Time,Traffic
7031115362,73299,25-10-2024 07:59,25-10-2024 08:29,30,3.41,Significantly Delayed,Traffic
8204766849,73299,29-07-2024 03:06,29-07-2024 03:26,20,4.73,Significantly Delayed,Traffic
2785412612,73299,18-03-2024 21:35,18-03-2024 21:31,-4,4.99,On Time,
2624138741,73299,18-04-2024 01:23,18-04-2024 01:18,-5,3.37,On Time,
748376248,73299,29-08-2023 00:57,29-08-2023 00:53,-4,3.47,On Time,
6096787440,73299,18-03-2023 12:17,18-03-2023 12:14,-3,4.01,On Time,
8787660233,73299,26-05-2024 07:35,26-05-2024 07:46,11,3.34,Slightly Delayed,Traffic
3845481278,73299,05-07-2023 06:14,05-07-2023 06:15,1,4.74,On Time,Traffic
4636134267,73299,28-02-2024 19:49,28-02-2024 20:02,13,1.03,Slightly Delayed,Traffic
4538825340,73299,05-04-2024 10:44,05-04-2024 10:46,2,2.94,On Time,Traffic
4553101047,73299,31-05-2024 23:23,31-05-2024 23:20,-3,4.88,On Time,
2193853405,73299,30-05-2023 21:05,30-05-2023 21:15,10,3.54,Slightly Delayed,Traffic
1642059453,73299,12-08-2023 05:33,12-08-2023 05:36,3,3.07,On Time,Traffic
5890339330,73299,21-05-2024 16:31,21-05-2024 16:26,-5,3.81,On Time,
313663478,73299,21-02-2024 17:14,21-02-2024 17:17,3,1.45,On Time,Traffic
8591576320,73299,29-07-2023 06:38,29-07-2023 06:33,-5,3.5,On Time,
4728104591,73299,06-11-2023 03:00,06-11-2023 02:55,-5,4.27,On Time,
8276401643,73299,17-10-2024 06:36,17-10-2024 06:31,-5,2.78,On Time,
8709694061,73299,17-10-2024 11:30,17-10-2024 11:44,14,3.64,Slightly Delayed,Traffic
4080156881,73299,03-04-2024 18:58,03-04-2024 18:58,0,1.62,On Time,
7485829116,73299,30-03-2024 14:02,30-03-2024 14:03,1,0.88,On Time,Traffic
7378865582,73299,23-05-2023 18:21,23-05-2023 18:17,-4,3.36,On Time,
335575667,73299,07-09-2023 06:23,07-09-2023 06:24,1,3.15,On Time,Traffic
1621109077,73299,25-03-2024 17:59,25-03-2024 18:06,7,1.18,Slightly Delayed,Traffic
7468088555,73299,10-05-2023 11:44,10-05-2023 11:41,-3,4.93,On Time,
3676517886,73299,08-06-2024 19:26,08-06-2024 19:38,12,4.83,Slightly Delayed,Traffic
1746921111,73299,28-08-2024 18:41,28-08-2024 18:39,-2,0.83,On Time,
7774691391,73299,20-07-2023 08:53,20-07-2023 08:58,5,3.75,On Time,Traffic
8220678247,73299,23-06-2024 18:35,23-06-2024 18:33,-2,2.72,On Time,
6048604080,73299,06-09-2023 02:19,06-09-2023 02:16,-3,1.33,On Time,
8545716586,73299,12-01-2024 13:34,12-01-2024 13:48,14,0.89,Slightly Delayed,Traffic
530870056,73299,15-08-2024 13:11,15-08-2024 13:08,-3,2.27,On Time,
4055690435,73299,05-04-2023 02:20,05-04-2023 02:16,-4,3.9,On Time,
7096530350,73299,26-06-2024 04:39,26-06-2024 04:38,-1,2.56,On Time,
7083649345,73299,20-05-2023 10:24,20-05-2023 10:26,2,4.36,On Time,Traffic
836457367,73299,02-06-2024 06:14,02-06-2024 06:42,28,2.04,Significantly Delayed,Traffic
7698126312,73299,31-10-2023 03:51,31-10-2023 04:02,11,3.14,Slightly Delayed,Traffic
2267297760,73299,29-01-2024 12:03,29-01-2024 11:59,-4,1.84,On Time,
1717841423,73299,31-01-2024 20:44,31-01-2024 20:50,6,2.36,Slightly Delayed,Traffic
4330597536,73299,11-04-2023 15:08,11-04-2023 15:12,4,1.95,On Time,Traffic
3687593721,73299,16-05-2023 22:40,16-05-2023 22:49,9,1.33,Slightly Delayed,Traffic
6660740926,73299,24-05-2024 16:47,24-05-2024 16:58,11,4.87,Slightly Delayed,Traffic
9439713009,73299,22-04-2024 03:09,22-04-2024 03:06,-3,3.4,On Time,
5281121057,73299,20-08-2023 22:35,20-08-2023 22:49,14,4.11,Slightly Delayed,Traffic
7044351561,73299,19-09-2023 16:35,19-09-2023 16:34,-1,2.09,On Time,
9121393476,73299,01-08-2023 08:20,01-08-2023 08:19,-1,3.85,On Time,
7202170939,73299,13-01-2024 14:02,13-01-2024 14:06,4,4.22,On Time,Traffic
1429047127,73299,09-12-2023 20:57,09-12-2023 21:15,18,3.25,Significantly Delayed,Traffic
8551965787,73299,16-10-2024 11:36,16-10-2024 11:33,-3,2.64,On Time,
6756882357,73299,23-06-2024 09:58,23-06-2024 09:53,-5,3,On Time,
618929241,73299,02-10-2023 21:36,02-10-2023 21:53,17,1.01,Significantly Delayed,Traffic
9711157887,73299,03-01-2024 18:39,03-01-2024 18:40,1,4.03,On Time,Traffic
354149805,73299,17-04-2024 22:03,17-04-2024 22:04,1,0.84,On Time,Traffic
231328814,73299,19-04-2024 04:16,19-04-2024 04:25,9,4.71,Slightly Delayed,Traffic
523916986,73299,19-09-2024 08:05,19-09-2024 08:03,-2,0.89,On Time,
1930887811,73299,10-08-2023 05:11,10-08-2023 05:11,0,4.36,On Time,
9958741781,73299,26-08-2024 01:59,26-08-2024 02:08,9,2.52,Slightly Delayed,Traffic
6727230123,73299,19-10-2024 12:35,19-10-2024 12:51,16,2.72,Significantly Delayed,Traffic
9487368442,73299,09-08-2023 18:52,09-08-2023 18:55,3,2.01,On Time,Traffic
671459763,73299,23-06-2024 14:36,23-06-2024 14:41,5,2.78,On Time,Traffic
9129957352,73299,06-09-2023 17:01,06-09-2023 17:05,4,1.25,On Time,Traffic
9206073690,73299,07-06-2024 18:12,07-06-2024 18:16,4,4.94,On Time,Traffic
5587148302,73299,23-09-2024 21:21,23-09-2024 21:26,5,1.87,On Time,Traffic
6936256414,73299,23-06-2024 03:22,23-06-2024 03:27,5,1.21,On Time,Traffic
3341228576,73299,05-05-2023 02:21,05-05-2023 02:27,6,2.11,Slightly Delayed,Traffic
4817323453,73299,07-09-2023 06:51,07-09-2023 06:53,2,1.96,On Time,Traffic
1163454835,73299,06-12-2023 05:56,06-12-2023 06:01,5,2.82,On Time,Traffic
5236061455,73299,07-04-2023 00:05,07-04-2023 00:09,4,4.84,On Time,Traffic
5982829268,73299,01-04-2023 04:43,01-04-2023 04:43,0,1.56,On Time,
1901688056,73299,13-09-2023 16:20,13-09-2023 16:20,0,4.41,On Time,
5936051107,73299,21-10-2024 14:58,21-10-2024 15:10,12,4.52,Slightly Delayed,Traffic
3018272105,73299,21-03-2023 02:59,21-03-2023 02:56,-3,4.37,On Time,
3656191983,73299,16-08-2023 23:21,16-08-2023 23:20,-1,4.99,On Time,
5186692805,73299,08-11-2023 15:17,08-11-2023 15:37,20,3.88,Significantly Delayed,Traffic
7281243151,73299,30-08-2023 10:03,30-08-2023 10:00,-3,4.15,On Time,
7906004940,73299,27-04-2023 17:29,27-04-2023 17:32,3,4.5,On Time,Traffic
6354703603,73299,17-05-2024 22:08,17-05-2024 22:03,-5,3.2,On Time,
6444064733,73299,11-10-2023 11:21,11-10-2023 11:18,-3,2.5,On Time,
2405783093,73299,18-03-2023 08:32,18-03-2023 08:32,0,2.13,On Time,
63363146,73299,12-07-2023 01:50,12-07-2023 02:05,15,1.26,Slightly Delayed,Traffic
7040313500,73299,14-10-2024 15:33,14-10-2024 15:29,-4,3.06,On Time,
5844807259,73299,14-10-2023 02:52,14-10-2023 02:47,-5,2.95,On Time,
1931703221,73299,08-05-2023 08:57,08-05-2023 08:59,2,3.71,On Time,Traffic
3525336030,73299,12-04-2023 23:03,12-04-2023 23:18,15,4.32,Slightly Delayed,Traffic
4359807852,73299,11-04-2024 10:54,11-04-2024 10:55,1,1.95,On Time,Traffic
6946959356,73299,15-12-2023 22:05,15-12-2023 22:12,7,1.27,Slightly Delayed,Traffic
782338627,73299,08-09-2024 06:06,08-09-2024 06:31,25,3.34,Significantly Delayed,Traffic
4942714391,73299,19-01-2024 23:09,19-01-2024 23:12,3,0.66,On Time,Traffic
919307194,73299,07-01-2024 15:41,07-01-2024 15:59,18,4.66,Significantly Delayed,Traffic
6509263423,73299,20-01-2024 12:29,20-01-2024 12:26,-3,0.91,On Time,
7200105089,73299,29-11-2023 07:35,29-11-2023 07:48,13,4.3,Slightly Delayed,Traffic
7120372196,73299,10-08-2024 17:36,10-08-2024 17:47,11,4.32,Slightly Delayed,Traffic
8710393245,73299,21-07-2024 11:22,21-07-2024 11:20,-2,4.18,On Time,
8862036450,73299,03-01-2024 12:38,03-01-2024 12:36,-2,3.06,On Time,
2087769338,73299,08-06-2024 06:34,08-06-2024 06:34,0,3.33,On Time,
3349267712,73299,25-09-2023 01:10,25-09-2023 01:20,10,2.46,Slightly Delayed,Traffic
1689937124,73299,17-01-2024 06:09,17-01-2024 06:13,4,2.48,On Time,Traffic
4498769995,73299,23-01-2024 02:41,23-01-2024 02:46,5,1.68,On Time,Traffic
3729771871,73299,10-11-2023 11:00,10-11-2023 11:04,4,4.95,On Time,Traffic
9065518834,73299,17-06-2024 17:25,17-06-2024 17:27,2,0.57,On Time,Traffic
7524465290,73299,06-01-2024 16:01,06-01-2024 16:07,6,2.9,Slightly Delayed,Traffic
2319921666,73299,01-05-2024 11:57,01-05-2024 11:54,-3,1.97,On Time,
9541612277,73299,31-03-2024 06:48,31-03-2024 06:46,-2,3.14,On Time,
6303548068,73299,30-06-2024 00:29,30-06-2024 00:40,11,2.89,Slightly Delayed,Traffic
5867651793,73299,09-11-2023 11:51,09-11-2023 11:50,-1,4.61,On Time,
6405947025,73299,28-09-2024 22:18,28-09-2024 22:20,2,3.2,On Time,Traffic
2150790907,73299,16-08-2023 13:21,16-08-2023 13:33,12,4.13,Slightly Delayed,Traffic
212856641,73299,02-11-2024 11:02,02-11-2024 10:57,-5,2.66,On Time,
1686508921,73299,22-07-2024 22:32,22-07-2024 22:27,-5,1.62,On Time,
5879579208,73299,10-09-2024 11:07,10-09-2024 11:13,6,0.85,Slightly Delayed,Traffic
1882682579,73299,13-05-2023 23:21,13-05-2023 23:20,-1,3.81,On Time,
8370410622,73299,01-06-2024 13:19,01-06-2024 13:21,2,2.24,On Time,Traffic
368599691,73299,22-10-2024 16:36,22-10-2024 16:37,1,2.3,On Time,Traffic
9282982332,73299,12-09-2024 22:32,12-09-2024 22:34,2,1.07,On Time,Traffic
4874880100,73299,09-09-2024 23:14,09-09-2024 23:19,5,0.83,On Time,Traffic
102639985,73299,27-08-2023 07:12,27-08-2023 07:15,3,3.7,On Time,Traffic
5288207551,73299,10-09-2023 19:09,10-09-2023 19:23,14,2.52,Slightly Delayed,Traffic
693932743,73299,06-06-2023 20:45,06-06-2023 20:45,0,4.2,On Time,
2325405669,73299,08-03-2024 23:29,08-03-2024 23:27,-2,0.99,On Time,
8152364696,73299,24-12-2023 13:29,24-12-2023 13:29,0,2.01,On Time,
7682359398,73299,15-09-2024 05:16,15-09-2024 05:25,9,1.67,Slightly Delayed,Traffic
1742951029,73299,07-05-2023 23:20,07-05-2023 23:39,19,2.67,Significantly Delayed,Traffic
4799787645,73299,07-10-2023 07:24,07-10-2023 07:43,19,3.46,Significantly Delayed,Traffic
8498666384,73299,08-03-2024 18:13,08-03-2024 18:16,3,4.33,On Time,Traffic
5013572642,73299,08-05-2023 19:37,08-05-2023 19:50,13,3.25,Slightly Delayed,Traffic
8403006958,73299,27-11-2023 05:53,27-11-2023 05:48,-5,3.65,On Time,
4688831157,73299,03-07-2024 23:55,03-07-2024 23:59,4,1.4,On Time,Traffic
394578210,73299,26-09-2023 05:33,26-09-2023 05:38,5,0.68,On Time,Traffic
8681711802,73299,07-10-2023 07:22,07-10-2023 07:17,-5,4.75,On Time,
9311399064,73299,04-11-2023 21:42,04-11-2023 21:45,3,1.16,On Time,Traffic
2620581496,73299,21-04-2023 02:46,21-04-2023 02:45,-1,3.47,On Time,
5116898322,73299,18-07-2024 13:37,18-07-2024 13:35,-2,1.52,On Time,
5995819849,73299,19-08-2023 04:35,19-08-2023 04:44,9,1.18,Slightly Delayed,Traffic
7690500286,73299,12-07-2024 18:27,12-07-2024 18:34,7,2.14,Slightly Delayed,Traffic
6107283203,73299,09-09-2024 20:41,09-09-2024 20:43,2,1.08,On Time,Traffic
3170417508,73299,10-01-2024 05:43,10-01-2024 05:56,13,4.22,Slightly Delayed,Traffic
805682701,73299,30-07-2023 23:02,30-07-2023 23:14,12,4.98,Slightly Delayed,Traffic
8960508625,73299,07-10-2023 10:13,07-10-2023 10:18,5,1.17,On Time,Traffic
5580397726,73299,21-06-2023 05:05,21-06-2023 05:24,19,3.75,Significantly Delayed,Traffic
1506599381,73299,18-09-2024 04:47,18-09-2024 04:50,3,3.36,On Time,Traffic
8424478165,73299,21-04-2023 18:36,21-04-2023 18:36,0,1.52,On Time,
6083333956,73299,27-03-2023 06:53,27-03-2023 07:06,13,2.12,Slightly Delayed,Traffic
9611327860,73299,07-04-2024 17:57,07-04-2024 17:55,-2,2.56,On Time,
9539444766,73299,04-11-2023 08:11,04-11-2023 08:16,5,2.89,On Time,Traffic
756168939,73299,05-07-2024 18:49,05-07-2024 18:44,-5,1.21,On Time,
7762624518,73299,26-08-2024 21:32,26-08-2024 21:46,14,4,Slightly Delayed,Traffic
3681781563,73299,18-11-2023 10:35,18-11-2023 10:33,-2,3.37,On Time,
1571085226,73299,07-04-2024 00:50,07-04-2024 00:57,7,4.62,Slightly Delayed,Traffic
4244306883,73299,03-03-2024 10:42,03-03-2024 10:56,14,2.9,Slightly Delayed,Traffic
7333141591,73299,15-03-2024 17:02,15-03-2024 17:20,18,0.8,Significantly Delayed,Traffic
1199945706,73299,08-01-2024 19:48,08-01-2024 19:47,-1,3.13,On Time,
5895644119,73299,11-06-2023 14:27,11-06-2023 14:27,0,2.16,On Time,
7112919210,73299,01-02-2024 22:18,01-02-2024 22:18,0,3.88,On Time,
8315937318,73299,08-05-2024 17:52,08-05-2024 18:01,9,3.07,Slightly Delayed,Traffic
5331800057,73299,29-03-2023 01:41,29-03-2023 01:54,13,4.9,Slightly Delayed,Traffic
5989265505,73299,15-03-2024 04:27,15-03-2024 04:22,-5,1.78,On Time,
7906361274,73299,03-09-2023 18:52,03-09-2023 18:51,-1,1.97,On Time,
6312476146,73299,27-01-2024 19:57,27-01-2024 20:06,9,2.18,Slightly Delayed,Traffic
9436272631,73299,18-05-2024 02:57,18-05-2024 02:56,-1,4.78,On Time,
8289791792,73299,26-01-2024 15:04,26-01-2024 15:00,-4,2.33,On Time,
7659532788,73299,01-02-2024 21:16,01-02-2024 21:19,3,3.26,On Time,Traffic
1498157233,73299,08-02-2024 06:44,08-02-2024 06:48,4,0.96,On Time,Traffic
8560951754,73299,17-05-2023 18:26,17-05-2023 18:32,6,0.99,Slightly Delayed,Traffic
8764192824,73299,24-07-2023 09:08,24-07-2023 09:23,15,1.34,Slightly Delayed,Traffic
1900542981,73299,25-03-2023 18:46,25-03-2023 18:50,4,1.16,On Time,Traffic
9445683691,73299,12-11-2023 20:17,12-11-2023 20:33,16,4.53,Significantly Delayed,Traffic
7719808335,73299,26-04-2023 18:00,26-04-2023 17:59,-1,2.74,On Time,
4865644960,73299,11-09-2023 08:59,11-09-2023 09:07,8,3.91,Slightly Delayed,Traffic
6518276143,73299,25-01-2024 23:29,25-01-2024 23:24,-5,1.5,On Time,
2211459584,73299,25-12-2023 14:34,25-12-2023 14:34,0,4.19,On Time,
6811633572,73299,26-06-2024 14:44,26-06-2024 14:48,4,2.15,On Time,Traffic
1821573240,73299,10-04-2024 16:39,10-04-2024 16:42,3,4.66,On Time,Traffic
8848227434,73299,17-06-2023 14:18,17-06-2023 14:16,-2,4.94,On Time,
7812276711,73299,25-03-2023 06:28,25-03-2023 06:40,12,2.45,Slightly Delayed,Traffic
939966106,73299,02-05-2023 10:04,02-05-2023 10:06,2,2.05,On Time,Traffic
4099108156,73299,10-04-2024 04:40,10-04-2024 04:39,-1,0.91,On Time,
5684182622,73299,03-03-2024 16:31,03-03-2024 16:31,0,2.04,On Time,
4916740946,73299,29-10-2023 19:30,29-10-2023 19:34,4,1.38,On Time,Traffic
9732307600,73299,31-01-2024 09:03,31-01-2024 09:02,-1,4.44,On Time,
9280329883,73299,10-09-2023 23:19,10-09-2023 23:27,8,2.35,Slightly Delayed,Traffic
4284285927,73299,04-08-2024 21:12,04-08-2024 21:14,2,1.4,On Time,Traffic
8701796,73299,19-08-2024 19:14,19-08-2024 19:23,9,4.97,Slightly Delayed,Traffic
6834734512,73299,31-08-2023 23:28,31-08-2023 23:29,1,4.75,On Time,Traffic
7127377458,73299,26-03-2023 15:47,26-03-2023 15:55,8,3.89,Slightly Delayed,Traffic
4754481356,73299,14-08-2023 18:36,14-08-2023 18:35,-1,3.5,On Time,
4726007482,73299,30-08-2023 12:07,30-08-2023 12:11,4,2.57,On Time,Traffic
2320560482,73299,18-02-2024 13:21,18-02-2024 13:19,-2,3.15,On Time,
1456550348,73299,02-05-2024 00:38,02-05-2024 00:38,0,1.19,On Time,
5370744569,73299,23-08-2023 13:55,23-08-2023 14:08,13,3.16,Slightly Delayed,Traffic
5819887962,73299,03-03-2024 00:46,03-03-2024 01:08,22,2.97,Significantly Delayed,Traffic
1929465827,73299,13-12-2023 13:01,13-12-2023 13:00,-1,4.51,On Time,
9430139302,73299,09-02-2024 08:04,09-02-2024 08:05,1,2.53,On Time,Traffic
3632715912,73299,18-08-2024 17:35,18-08-2024 17:40,5,0.8,On Time,Traffic
3356214803,73299,08-06-2024 22:11,08-06-2024 22:08,-3,2.84,On Time,
2277864850,73299,30-10-2024 04:34,30-10-2024 04:30,-4,4.13,On Time,
1754472592,73299,11-06-2024 02:12,11-06-2024 02:13,1,2.88,On Time,Traffic
1833208408,73299,16-08-2023 07:43,16-08-2023 07:43,0,2.48,On Time,
6567954047,73299,09-07-2023 10:06,09-07-2023 10:28,22,0.53,Significantly Delayed,Traffic
9409585531,73299,03-04-2023 06:22,03-04-2023 06:29,7,4.52,Slightly Delayed,Traffic
731371161,73299,25-09-2024 10:09,25-09-2024 10:29,20,0.77,Significantly Delayed,Traffic
7863496069,73299,09-02-2024 19:09,09-02-2024 19:24,15,4.5,Slightly Delayed,Traffic
9043955242,73299,13-04-2024 05:19,13-04-2024 05:45,26,2.64,Significantly Delayed,Traffic
8257564936,73299,31-03-2024 08:22,31-03-2024 08:22,0,3.94,On Time,
7487631571,73299,12-04-2024 17:22,12-04-2024 17:31,9,3.79,Slightly Delayed,Traffic
4243307535,73299,04-07-2024 21:55,04-07-2024 22:03,8,3.93,Slightly Delayed,Traffic
5490221933,73299,21-06-2023 13:05,21-06-2023 13:01,-4,4.5,On Time,
577600718,73299,06-04-2024 03:56,06-04-2024 04:05,9,0.87,Slightly Delayed,Traffic
1815462789,73299,09-09-2023 05:03,09-09-2023 05:15,12,2.81,Slightly Delayed,Traffic
896786012,73299,18-08-2023 05:55,18-08-2023 06:05,10,1.61,Slightly Delayed,Traffic
2610552179,73299,26-06-2024 11:40,26-06-2024 11:42,2,1.91,On Time,Traffic
6244718082,73299,22-05-2024 14:27,22-05-2024 14:23,-4,4.95,On Time,
1837634871,73299,06-05-2023 13:50,06-05-2023 14:05,15,1.27,Slightly Delayed,Traffic
8684571382,73299,04-10-2023 22:51,04-10-2023 22:50,-1,3.84,On Time,
1659181364,73299,26-08-2023 23:49,26-08-2023 23:59,10,1,Slightly Delayed,Traffic
5626641031,73299,19-05-2024 01:47,19-05-2024 01:49,2,1.12,On Time,Traffic
1589326447,73299,27-01-2024 14:47,27-01-2024 14:52,5,1.75,On Time,Traffic
5018325783,73299,11-02-2024 04:37,11-02-2024 04:35,-2,1.96,On Time,
5111073873,73299,02-02-2024 19:56,02-02-2024 19:56,0,2.5,On Time,
5953426781,73299,10-12-2023 11:44,10-12-2023 11:42,-2,3.95,On Time,
8966870214,73299,27-02-2024 21:42,27-02-2024 21:48,6,2.15,Slightly Delayed,Traffic
6962915277,73299,14-09-2024 10:57,14-09-2024 10:57,0,1.07,On Time,
4309308088,73299,02-12-2023 20:44,02-12-2023 20:48,4,2.27,On Time,Traffic
5391068200,73299,20-11-2023 04:13,20-11-2023 04:08,-5,4.94,On Time,
4394681222,73299,28-03-2024 23:30,28-03-2024 23:45,15,1.8,Slightly Delayed,Traffic
4791895461,73299,11-08-2024 00:04,11-08-2024 00:28,24,2.47,Significantly Delayed,Traffic
7272011740,73299,16-09-2024 12:46,16-09-2024 12:48,2,4.2,On Time,Traffic
87784691,73299,29-09-2024 01:10,29-09-2024 01:13,3,4.58,On Time,Traffic
4939105270,73299,02-11-2023 03:00,02-11-2023 02:58,-2,3.43,On Time,
4622303035,73299,03-08-2023 11:25,03-08-2023 11:23,-2,2.53,On Time,
3460208027,73299,19-04-2024 21:56,19-04-2024 21:56,0,1.9,On Time,
2548125971,73299,05-11-2023 22:18,05-11-2023 22:13,-5,4.48,On Time,
2390111460,73299,09-09-2023 21:37,09-09-2023 21:42,5,4.29,On Time,Traffic
8309485249,73299,02-12-2023 20:46,02-12-2023 20:51,5,3.55,On Time,Traffic
8322543480,73299,27-09-2024 02:38,27-09-2024 03:02,24,4.99,Significantly Delayed,Traffic
2819200158,73299,23-07-2023 14:54,23-07-2023 14:56,2,1.95,On Time,Traffic
7087151227,73299,26-11-2023 01:10,26-11-2023 01:06,-4,2.61,On Time,
6704234561,73299,03-01-2024 07:40,03-01-2024 08:10,30,1.81,Significantly Delayed,Traffic
6998410196,73299,25-07-2023 15:51,25-07-2023 16:04,13,1.53,Slightly Delayed,Traffic
707035635,73299,29-09-2024 09:47,29-09-2024 09:43,-4,4.33,On Time,
543400704,73299,27-10-2023 00:54,27-10-2023 00:49,-5,1.06,On Time,
3604694195,73299,03-09-2023 16:41,03-09-2023 16:36,-5,0.64,On Time,
3560549947,73299,21-07-2024 02:39,21-07-2024 02:47,8,4.06,Slightly Delayed,Traffic
9982178143,73299,08-12-2023 14:17,08-12-2023 14:39,22,3.86,Significantly Delayed,Traffic
1423646541,73299,10-12-2023 10:45,10-12-2023 10:44,-1,1.73,On Time,
7441941402,73299,22-12-2023 22:33,22-12-2023 22:31,-2,3.22,On Time,
8395661807,73299,19-08-2024 08:09,19-08-2024 08:11,2,0.61,On Time,Traffic
5480656353,73299,05-03-2024 19:33,05-03-2024 19:28,-5,3.58,On Time,
4561602092,73299,18-09-2024 09:45,18-09-2024 09:44,-1,3.44,On Time,
1695982633,73299,13-01-2024 18:59,13-01-2024 18:55,-4,0.65,On Time,
6309447153,73299,18-05-2023 21:38,18-05-2023 21:38,0,4.09,On Time,
4796733514,73299,03-04-2023 18:48,03-04-2023 19:17,29,1.07,Significantly Delayed,Traffic
2858966982,73299,25-04-2024 10:34,25-04-2024 10:29,-5,3.77,On Time,
6948607495,73299,28-08-2024 09:56,28-08-2024 10:01,5,2,On Time,Traffic
4959271803,73299,22-02-2024 01:31,22-02-2024 01:44,13,2.07,Slightly Delayed,Traffic
5669689881,73299,11-07-2023 21:32,11-07-2023 21:43,11,4.57,Slightly Delayed,Traffic
5352265711,73299,29-02-2024 19:48,29-02-2024 20:01,13,1.05,Slightly Delayed,Traffic
5498551836,73299,02-11-2023 13:45,02-11-2023 13:47,2,2.78,On Time,Traffic
6556845822,73299,13-05-2023 19:23,13-05-2023 19:28,5,1.46,On Time,Traffic
5167008199,73299,31-05-2024 21:41,31-05-2024 21:36,-5,2.76,On Time,
966294309,73299,02-05-2024 06:03,02-05-2024 06:06,3,2.48,On Time,Traffic
3163611427,73299,17-01-2024 06:37,17-01-2024 06:42,5,1.11,On Time,Traffic
203136866,73299,11-06-2024 12:37,11-06-2024 12:36,-1,0.74,On Time,
1815555165,73299,11-09-2023 12:01,11-09-2023 12:01,0,3.61,On Time,
1874499212,73299,30-05-2024 00:23,30-05-2024 00:25,2,3.16,On Time,Traffic
4012779165,73299,16-09-2024 09:44,16-09-2024 09:47,3,3.74,On Time,Traffic
3669023899,73299,12-05-2024 09:53,12-05-2024 10:04,11,4.1,Slightly Delayed,Traffic
9296381620,73299,28-04-2024 01:44,28-04-2024 01:43,-1,3.27,On Time,
2725513934,73299,07-10-2023 06:37,07-10-2023 06:39,2,0.65,On Time,Traffic
5564338561,73299,31-03-2024 23:16,31-03-2024 23:14,-2,3.96,On Time,
4701778121,73299,06-06-2024 21:40,06-06-2024 21:44,4,1.24,On Time,Traffic
9529272337,73299,11-12-2023 00:17,11-12-2023 00:17,0,2.06,On Time,
869910650,73299,27-05-2024 00:57,27-05-2024 00:52,-5,4.69,On Time,
2127080399,73299,16-09-2024 15:17,16-09-2024 15:25,8,1.72,Slightly Delayed,Traffic
3547439109,73299,13-04-2023 00:41,13-04-2023 00:39,-2,2.46,On Time,
997535715,73299,27-03-2023 11:35,27-03-2023 11:37,2,4.02,On Time,Traffic
2442453181,73299,26-03-2023 07:40,26-03-2023 07:45,5,4.46,On Time,Traffic
1182120536,73299,26-05-2024 15:51,26-05-2024 15:53,2,2.91,On Time,Traffic
2819297954,73299,07-04-2024 16:05,07-04-2024 16:08,3,0.52,On Time,Traffic
9870956079,73299,26-10-2023 07:43,26-10-2023 07:45,2,3.76,On Time,Traffic
6032675432,73299,29-09-2024 05:22,29-09-2024 05:19,-3,4.47,On Time,
329790912,73299,04-08-2024 10:38,04-08-2024 10:34,-4,2.32,On Time,
